"","year","Codigo","Season","Punto_de_muestreo","Iluminacion","Cobertura","Soil_respiration","PAR","T_suelo","Hora"
"351","2018",221,"April",21,9,"Canopy interspace",0.01,1026.1,36.8,"09:50"
"352","2018",222,"April",22,9,"Canopy interspace",0.01,1727.9,39.8,"10:21"
"353","2018",223,"April",23,9,"Canopy interspace",0.02,2081.8,41.3,"10:24"
"354","2018",224,"April",24,9,"Canopy interspace",0.01,1227.1,35.7,"09:40"
"355","2018",225,"April",25,9,"Canopy interspace",0.02,1691.3,44,"10:28"
"356","2018",226,"April",26,9,"Canopy interspace",0.01,2114.8,40.3,"10:31"
"357","2018",227,"April",27,9,"Canopy interspace",0,1721,35.6,"10:35"
"358","2018",228,"April",28,9,"Canopy interspace",0.02,2194.3,43.6,"10:40"
"359","2018",229,"April",29,9,"Canopy interspace",0.01,2098.8,43.9,"10:48"
"360","2018",230,"April",30,9,"Canopy interspace",0.02,2369.3,43.5,"10:44"
"361","2018",301,"April",1,13,"Under canopy",0.02,164.6,33.5,"12:54"
"362","2018",302,"April",2,13,"Under canopy",0.01,211.8,32.7,"12:58"
"363","2018",303,"April",3,13,"Under canopy",0.03,806.8,36,"01:01"
"364","2018",304,"April",4,13,"Under canopy",0.02,1512.6,39.8,"01:04"
"365","2018",305,"April",5,13,"Under canopy",0.02,1179.4,42.7,"01:08"
"366","2018",306,"April",6,13,"Under canopy",0.02,1258.1,39.7,"13:11"
"367","2018",307,"April",7,13,"Under canopy",0.01,923.1,39.2,"13:21"
"368","2018",308,"April",8,13,"Under canopy",0.01,496.8,38.3,"13:15"
"369","2018",309,"April",9,13,"Under canopy",0.01,326.7,39.7,"13:18"
"370","2018",310,"April",10,13,"Under canopy",0.02,1224.1,40.4,"14:14"
"371","2018",311,"April",11,13,"Under canopy",0.01,1162.1,37.9,"13:42"
"372","2018",312,"April",12,13,"Under canopy",0,250,36.6,"13:49"
"373","2018",313,"April",13,13,"Under canopy",0.02,1467.7,38.7,"13:26"
"374","2018",314,"April",14,13,"Under canopy",0.01,485.1,36.6,"13:30"
"375","2018",315,"April",15,13,"Under canopy",0.01,716.2,38.8,"13:38"
"376","2018",316,"April",16,13,"Under canopy",0.01,1237.5,37.4,"02:05"
"377","2018",317,"April",17,13,"Under canopy",0.01,154.4,36.8,"13:53"
"378","2018",318,"April",18,13,"Under canopy",0.02,359,38,"02:09"
"379","2018",319,"April",19,13,"Under canopy",0.01,786.3,38.1,"02:00"
"380","2018",320,"April",20,13,"Under canopy",0,131.8,36,"13:57"
"381","2018",321,"April",21,13,"Canopy interspace",0.02,2280.8,46.2,"13:46"
"382","2018",322,"April",22,13,"Canopy interspace",0.02,1132.4,45.3,"14:21"
"383","2018",323,"April",23,13,"Canopy interspace",0.02,1525.3,45.9,"14:18"
"384","2018",324,"April",24,13,"Canopy interspace",0.02,2352.5,44.9,"13:34"
"385","2018",325,"April",25,13,"Canopy interspace",0.01,1794.5,48.4,"14:26"
"386","2018",326,"April",26,13,"Canopy interspace",0,338.9,43,"14:30"
"387","2018",327,"April",27,13,"Canopy interspace",0.01,997.8,43.3,"14:35"
"388","2018",328,"April",28,13,"Canopy interspace",0.01,1059.3,48.2,"14:39"
"389","2018",329,"April",29,13,"Canopy interspace",0.01,1192.2,48.6,"14:48"
"390","2018",330,"April",30,13,"Canopy interspace",0.01,999.4,49,"14:43"
"391","2018",401,"April",1,17,"Under canopy",0.03,179.6,33.1,"16:50"
"392","2018",402,"April",2,17,"Under canopy",0.01,62.3,32.1,"16:53"
"393","2018",403,"April",3,17,"Under canopy",0.02,124.8,34.4,"16:56"
"394","2018",404,"April",4,17,"Under canopy",0.01,69.1,34.3,"05:00"
"395","2018",405,"April",5,17,"Under canopy",0.01,51.4,35.1,"05:03"
"396","2018",406,"April",6,17,"Under canopy",0.02,74.8,34.7,"05:06"
"397","2018",407,"April",7,17,"Under canopy",0.01,51.8,34.3,"17:10"
"398","2018",408,"April",8,17,"Under canopy",0,0,29.1,"18:36"
"399","2018",409,"April",9,17,"Under canopy",0.01,68.3,34.4,"17:13"
"400","2018",410,"April",10,17,"Under canopy",0.01,2.6,30.6,"06:03"
"401","2018",411,"April",11,17,"Under canopy",0,35.9,31.7,"17:32"
"402","2018",412,"April",12,17,"Under canopy",0,13.5,30.7,"17:39"
"403","2018",413,"April",13,17,"Under canopy",0.01,54.1,33.4,"17:17"
"404","2018",414,"April",14,17,"Under canopy",0.01,75,33.1,"17:21"
"405","2018",415,"April",15,17,"Under canopy",0.01,25.4,31.8,"17:36"
"406","2018",416,"April",16,17,"Under canopy",0.01,8.3,30.4,"17:53"
"407","2018",417,"April",17,17,"Under canopy",0.01,12.8,30.5,"17:43"
"408","2018",418,"April",18,17,"Under canopy",0.01,4.6,30.5,"17:56"
"409","2018",419,"April",19,17,"Under canopy",0.01,8.9,30.3,"17:50"
"410","2018",420,"April",20,17,"Under canopy",0,8.7,30.3,"17:46"
"411","2018",421,"April",21,17,"Canopy interspace",0,6.7,31.3,"06:00"
"412","2018",422,"April",22,17,"Canopy interspace",0.01,2.4,30.8,"06:08"
"413","2018",423,"April",23,17,"Canopy interspace",0,0.9,31.6,"18:10"
"414","2018",424,"April",24,17,"Canopy interspace",0.01,69.6,34.1,"17:25"
"415","2018",425,"April",25,17,"Canopy interspace",0.01,0.2,31.8,"18:13"
"416","2018",426,"April",26,17,"Canopy interspace",0,0,30.9,"18:16"
"417","2018",427,"April",27,17,"Canopy interspace",0,0,29.9,"18:20"
"418","2018",428,"April",28,17,"Canopy interspace",0,0,30.4,"18:23"
"419","2018",429,"April",29,17,"Canopy interspace",0.01,0,30.4,"18:27"
"420","2018",430,"April",30,17,"Canopy interspace",0,0,30.2,"18:31"
"421","2018",501,"April",1,21,"Under canopy",NA,0,24.7,"20:54"
"422","2018",502,"April",2,21,"Under canopy",NA,0,24.5,"20:58"
"423","2018",503,"April",3,21,"Under canopy",0,0,24.8,"09:02"
"424","2018",504,"April",4,21,"Under canopy",0,0,24.9,"09:06"
"425","2018",505,"April",5,21,"Under canopy",0,0,25.3,"09:09"
"426","2018",506,"April",6,21,"Under canopy",0,0,25.2,"21:13"
"427","2018",507,"April",7,21,"Under canopy",0.01,0,25.5,"21:23"
"428","2018",508,"April",8,21,"Under canopy",0.02,0,25.6,"21:16"
"429","2018",509,"April",9,21,"Under canopy",0.01,0,25.4,"21:20"
"430","2018",510,"April",10,21,"Under canopy",0,0,24.8,"22:17"
"431","2018",511,"April",11,21,"Under canopy",0.01,0,24.9,"21:43"
"432","2018",512,"April",12,21,"Under canopy",0,0,24.7,"21:50"
"433","2018",513,"April",13,21,"Under canopy",0,0,24.9,"21:27"
"434","2018",514,"April",14,21,"Under canopy",0,0,24.9,"21:31"
"435","2018",515,"April",15,21,"Under canopy",0.01,0,25.3,"21:39"
"436","2018",516,"April",16,21,"Under canopy",0,0,24.8,"10:06"
"437","2018",517,"April",17,21,"Under canopy",0,0,24.6,"21:54"
"438","2018",518,"April",18,21,"Under canopy",0,0,24.8,"22:12"
"439","2018",519,"April",19,21,"Under canopy",0,0,24.7,"10:03"
"440","2018",520,"April",20,21,"Under canopy",0,0,24.5,"21:59"
"441","2018",521,"April",21,21,"Canopy interspace",0.01,0,25,"21:46"
"442","2018",522,"April",22,21,"Canopy interspace",0,0.1,24.5,"22:21"
"443","2018",523,"April",23,21,"Canopy interspace",0,0,24.8,"22:25"
"444","2018",524,"April",24,21,"Canopy interspace",0.01,0,25.7,"21:36"
"445","2018",525,"April",25,21,"Canopy interspace",0.01,0,25.6,"22:28"
"446","2018",526,"April",26,21,"Canopy interspace",0,0,25,"22:31"
"447","2018",527,"April",27,21,"Canopy interspace",0,0,24.8,"22:35"
"448","2018",528,"April",28,21,"Canopy interspace",0,0,24.8,"22:39"
"449","2018",529,"April",29,21,"Canopy interspace",0,0,24.9,"22:45"
"450","2018",530,"April",30,21,"Canopy interspace",0,0,24.7,"22:42"
